"Tract","Walker","Pass","Distance","Sherds","Other","Bags"
12042,57,1,60,136,0,2
12043,14,1,25,0,0,0
12043,21,1,25,0,0,0
12043,35,1,25,12,0,1
12043,51,1,25,4,0,0
12043,57,1,25,6,0,1
12044,51,1,20,38,0,2
12044,57,1,30,7,0,0
12045,14,1,20,7,0,0
12045,35,1,40,8,0,0
12046,14,1,30,8,0,0
12046,35,1,20,14,0,1
12046,51,1,50,14,0,0
12046,57,1,60,0,0,0
12047,14,1,50,7,0,1
12047,21,1,100,0,0,0
12047,35,1,50,2,0,0
12047,51,1,55,7,0,0
12047,57,1,100,2,0,0
12048,14,1,100,2,0,1
12048,21,1,100,2,0,1
12048,35,1,100,0,0,0
12048,51,1,100,1,0,0
12048,57,1,100,2,0,0
12049,14,1,100,0,0,0
12049,21,1,100,0,0,0
12049,35,1,100,0,0,0
12049,51,1,100,2,0,0
12049,57,1,100,0,0,0
12050,14,1,85,0,0,0
12050,21,1,80,0,0,0
12050,35,1,85,0,0,0
12050,51,1,80,0,0,0
12050,57,1,85,0,0,0
12051,14,1,80,3,0,1
12051,21,1,80,0,0,0
12051,35,1,80,0,1,1
12051,51,1,80,0,0,0
12051,57,1,75,4,0,1
12052,14,1,100,2,0,0
12052,35,1,100,0,0,0
12052,51,1,100,0,0,0
12052,57,1,100,0,0,0
12052,58,1,100,0,0,0
12053,14,1,100,0,0,0
12053,35,1,100,0,0,0
12053,51,1,100,0,0,0
12053,57,1,100,0,0,0
12053,58,1,100,0,0,0
12054,14,1,100,0,0,0
12054,35,1,100,0,0,0
12054,51,1,100,0,0,0
12054,57,1,100,0,0,0
12054,58,1,100,0,0,0
12055,14,1,100,0,0,0
12055,35,1,100,0,0,0
12055,51,1,100,0,0,0
12055,57,1,100,0,0,0
12055,58,1,100,0,0,0
12056,14,1,100,0,0,0
12056,35,1,100,0,0,0
12056,51,1,100,0,0,0
12056,57,1,100,0,0,0
12056,58,1,100,0,0,0
12057,14,1,35,0,0,0
12057,35,1,35,0,0,0
12057,51,1,100,0,0,0
12057,57,1,35,0,0,0
12057,58,1,35,0,0,0
12058,14,1,100,0,0,0
12058,35,1,100,0,0,0
12058,51,1,100,0,0,0
12058,57,1,100,0,0,0
12058,58,1,100,0,0,0
12059,14,1,100,0,0,0
12059,35,1,100,0,0,0
12059,51,1,100,0,0,0
12059,57,1,100,0,0,0
12059,58,1,100,0,0,0
12060,14,1,100,0,0,0
12060,35,1,100,0,0,0
12060,51,1,100,0,0,0
12060,57,1,100,0,0,0
12060,58,1,100,0,0,0
12061,14,1,100,0,0,0
12061,35,1,100,0,0,0
12061,51,1,100,0,0,0
12061,57,1,100,0,0,0
12061,58,1,100,0,0,0
12062,14,1,100,0,0,0
12062,35,1,100,0,0,0
12062,51,1,100,0,0,0
12062,57,1,100,1,0,1
12062,58,1,100,0,0,0
12063,14,1,90,0,0,0
12063,35,1,65,0,0,0
12063,51,1,90,0,0,0
12063,57,1,70,0,0,0
12063,58,1,90,0,0,0
12064,35,1,100,0,0,0
12064,58,1,90,0,0,0
12065,14,1,40,0,0,0
12065,35,1,100,0,0,0
12065,51,1,80,0,0,0
12065,57,1,100,0,0,0
12065,58,1,100,0,0,0
12066,14,1,100,0,0,0
12066,35,1,100,0,0,0
12066,51,1,100,1,0,1
12066,57,1,100,0,0,0
12066,58,1,100,0,0,0
12067,14,1,100,0,0,0
12067,35,1,100,0,0,0
12067,51,1,100,0,0,0
12067,57,1,100,0,0,0
12067,58,1,100,0,0,0
12068,14,1,100,0,0,0
12068,35,1,100,0,0,0
12068,51,1,100,0,0,0
12068,57,1,100,0,0,0
12068,58,1,100,0,0,0
12069,14,1,40,0,0,0
12069,35,1,40,0,0,0
12069,51,1,40,0,0,0
12069,57,1,40,0,0,0
12069,58,1,40,0,0,0
12070,14,1,40,0,0,0
12070,35,1,15,0,0,0
12070,57,1,90,0,0,0
12070,58,1,60,0,0,0
12071,14,1,100,0,0,0
12071,35,1,100,0,0,0
12071,51,1,100,0,0,0
12071,57,1,100,0,0,0
12071,58,1,100,0,0,0
12072,14,1,60,0,0,0
12072,35,1,100,0,0,0
12072,51,1,100,0,0,0
12072,57,1,20,0,0,0
12072,58,1,40,0,0,0
12073,58,1,40,0,0,0
12074,35,1,100,1,0,1
12074,51,1,100,0,0,0
12075,35,1,40,0,0,0
12075,51,1,100,0,0,0
12076,14,1,55,7,0,0
12076,35,1,50,0,0,0
12076,51,1,60,5,0,0
12076,57,1,85,4,0,1
12076,58,1,90,0,0,0
12077,14,1,25,13,0,2
12077,35,1,30,16,0,1
12077,51,1,25,2,0,0
12078,14,1,100,0,0,0
12078,35,1,100,0,0,0
12078,51,1,100,0,0,0
12078,57,1,100,0,0,0
12078,58,1,100,0,0,0
12079,14,1,100,0,0,0
12079,35,1,100,3,0,1
12079,51,1,100,0,0,0
12079,57,1,100,0,0,0
12079,58,1,100,2,0,0
12080,14,1,100,1,0,0
12080,35,1,100,4,0,0
12080,51,1,95,3,0,0
12080,57,1,95,0,0,0
12080,58,1,100,8,0,2
12081,14,1,30,2,0,0
12081,35,1,40,0,0,0
12081,51,1,25,0,0,0
12081,57,1,25,5,0,1
12081,58,1,40,0,0,0
12082,14,1,50,43,0,3
12082,35,1,50,16,0,2
12082,51,1,60,102,0,3
12082,57,1,55,65,0,2
12082,58,1,35,0,0,0
12083,14,1,60,43,0,2
12083,35,1,60,16,0,1
12083,51,1,70,11,0,0
12083,57,1,70,217,0,1
12083,58,1,90,45,1,4
12084,14,1,45,10,0,1
12084,35,1,50,0,0,0
12084,51,1,35,5,0,1
12084,57,1,30,14,0,0
12084,58,1,45,0,0,0
12085,14,1,95,6,0,0
12085,35,1,100,0,0,0
12085,51,1,100,6,0,2
12085,57,1,95,6,0,0
12085,58,1,95,0,0,0
12086,14,1,100,0,0,0
12086,35,1,100,0,0,0
12086,51,1,100,0,0,0
12086,57,1,100,0,0,0
12086,58,1,100,0,0,0
12087,14,1,100,0,0,0
12087,35,1,100,0,0,0
12087,51,1,100,0,0,0
12087,57,1,100,0,0,0
12087,58,1,100,0,0,0
12088,14,1,55,0,0,0
12088,35,1,60,0,0,0
12088,51,1,55,0,0,0
12088,57,1,100,0,0,0
12088,58,1,65,0,0,0
12089,14,1,100,0,0,0
12089,35,1,95,0,0,0
12089,51,1,100,0,0,0
12089,57,1,95,0,0,0
12089,58,1,90,0,0,0
12090,14,1,100,0,0,0
12090,35,1,100,0,0,0
12090,51,1,100,0,0,0
12090,57,1,100,0,0,0
12090,58,1,100,0,0,0
12091,14,1,5,0,0,0
12091,35,1,5,0,0,0
12091,58,1,10,0,0,0
12092,14,1,100,0,0,0
12092,35,1,100,0,0,0
12092,51,1,100,0,0,0
12092,57,1,100,0,0,0
12092,58,1,100,0,0,0
12092,58,2,60,0,0,0
12093,14,1,5,0,0,0
12093,51,1,10,0,0,0
12093,57,1,10,0,0,0
12094,14,1,40,0,0,0
12094,35,1,100,0,0,0
12094,51,1,48,0,0,0
12094,57,1,45,0,0,0
12094,58,1,45,0,0,0
12095,14,1,100,0,0,0
12095,35,1,100,0,0,0
12095,51,1,100,0,0,0
12095,57,1,100,0,0,0
12095,58,1,100,0,0,0
12096,14,1,100,0,0,0
12096,35,1,100,0,0,0
12096,51,1,100,0,0,0
12096,57,1,100,0,0,0
12096,58,1,100,0,0,0
12097,14,1,35,0,0,0
12097,35,1,55,0,0,0
12097,51,1,50,0,0,0
12097,57,1,60,0,0,0
12097,58,1,61,0,0,0
12098,14,1,100,5,0,0
12098,57,1,50,0,0,0
12098,58,1,100,0,0,0
12099,14,1,10,0,0,0
12099,57,1,100,0,0,0
12099,58,1,100,0,0,0
12100,14,1,100,0,0,0
12100,35,1,100,0,0,0
12100,51,1,100,0,0,0
12100,57,1,100,0,0,0
12100,58,1,100,0,0,0
12101,14,1,50,0,0,0
12101,35,1,53,0,0,0
12101,51,1,50,0,0,0
12101,57,1,50,0,0,0
12101,58,1,50,0,0,0
12102,14,1,100,0,0,0
12102,35,1,100,0,0,0
12102,51,1,100,0,0,0
12102,57,1,100,0,0,0
12102,58,1,100,2,0,1
12103,14,1,100,0,0,0
12103,35,1,100,0,0,0
12103,51,1,100,0,0,0
12103,57,1,100,0,0,0
12103,58,1,100,0,0,0
12104,14,1,50,1,0,0
12104,35,1,50,0,0,0
12104,51,1,50,0,0,0
12104,57,1,75,3,0,0
12104,58,1,75,0,0,0
12105,14,1,60,8,0,2
12105,35,1,75,0,0,0
12105,51,1,60,3,0,0
12105,57,1,50,3,0,0
12105,58,1,25,0,0,0
12106,14,1,75,13,0,2
12106,35,1,90,13,0,1
12106,51,1,80,13,0,1
12106,57,1,70,20,0,2
12106,58,1,75,37,1,2
12107,14,1,90,4,0,1
12107,35,1,95,0,0,0
12107,51,1,95,5,0,2
12107,57,1,100,12,0,0
12107,58,1,100,4,0,0
12108,14,1,100,0,0,0
12108,35,1,100,0,0,0
12108,51,1,100,0,0,0
12108,57,1,100,1,0,0
12108,58,1,100,0,0,0
12109,14,1,100,0,0,0
12109,35,1,80,2,0,1
12109,51,1,70,0,0,0
12109,57,1,100,0,0,0
12109,58,1,100,0,0,0
12110,35,1,55,9,0,0
12110,51,1,30,8,0,0
12111,14,1,80,1,0,0
12111,35,1,45,2,0,0
12111,51,1,65,4,0,1
12111,57,1,80,0,0,0
12111,58,1,80,5,1,2
12112,14,1,25,1,0,0
12112,51,1,15,0,0,0
12112,57,1,30,3,0,1
12112,58,1,30,2,0,1
12113,14,1,35,8,0,1
12113,35,1,100,4,0,0
12114,51,1,40,0,0,0
12114,57,1,80,0,0,0
12114,58,1,65,1,0,0
12115,14,1,40,7,0,1
12115,58,1,35,2,0,2
12116,14,1,100,0,0,0
12116,35,1,100,1,0,0
12116,51,1,100,4,0,0
12116,57,1,100,0,0,0
12116,58,1,100,2,0,1
12117,14,1,100,0,0,0
12117,35,1,100,1,0,0
12117,51,1,100,3,0,0
12117,57,1,100,2,0,1
12117,58,1,100,1,0,0
12118,14,1,40,0,0,0
12118,35,1,35,0,0,0
12118,51,1,50,2,0,0
12118,57,1,50,0,0,0
12118,58,1,40,0,0,0
12119,14,1,65,16,0,2
12119,35,1,70,12,0,1
12119,51,1,35,3,0,1
12119,57,1,60,12,0,1
12119,58,1,75,7,1,4
12120,14,1,65,4,0,1
12120,35,1,75,0,0,0
12120,51,1,90,15,0,1
12120,57,1,70,7,0,0
12120,58,1,50,0,0,0
12121,14,1,95,1,0,0
12121,35,1,75,0,0,0
12121,51,1,90,0,0,0
12121,57,1,85,0,0,0
12121,58,1,100,1,0,0
12122,14,1,100,1,0,0
12122,35,1,100,0,0,0
12122,57,1,100,0,0,0
12122,58,1,100,0,0,0
12123,14,1,20,0,0,0
12123,35,1,40,0,0,0
12123,58,1,40,0,0,0
12124,57,1,45,0,0,0
12125,57,1,60,0,0,0
12125,58,1,65,0,0,0
12125,58,2,45,0,0,0
12126,14,1,60,0,0,0
12126,35,1,70,0,0,0
12126,51,1,85,0,0,0
12127,14,1,20,0,0,0
12127,35,1,25,0,0,0
12127,51,1,30,0,0,0
12128,35,1,55,0,0,0
12129,14,1,90,0,0,0
12129,35,1,100,0,0,0
12129,51,1,95,0,0,0
12130,57,1,50,0,0,0
12130,58,1,50,0,0,0
12130,58,2,45,0,0,0
12131,35,1,100,0,0,0
12131,51,1,90,0,0,0
12131,57,1,57,0,0,0
12131,58,1,10,0,0,0
12132,51,1,30,0,0,0
12132,57,1,25,0,0,0
12132,58,1,55,0,0,0
12133,14,1,100,0,0,0
12133,14,2,30,0,0,0
12133,35,1,100,0,0,0
12134,14,1,100,0,0,0
12134,35,1,100,0,0,0
12134,57,1,100,0,0,0
12134,58,1,10,0,0,0
12135,35,1,65,0,0,0
12135,51,1,60,0,0,0
12135,57,1,60,0,0,0
12135,58,1,55,0,0,0
12136,14,1,70,0,0,0
12136,35,1,90,0,0,0
12136,51,1,40,0,0,0
12136,57,1,40,0,0,0
12136,58,1,70,0,0,0
12137,14,1,100,0,0,0
12137,58,1,100,0,0,0
12138,14,1,100,0,0,0
12138,35,1,100,0,0,0
12138,51,1,100,0,0,0
12138,57,1,100,0,0,0
12138,58,1,100,0,0,0
12139,14,1,100,0,0,0
12139,35,1,100,0,0,0
12139,51,1,100,0,0,0
12139,57,1,100,0,0,0
12139,58,1,100,0,0,0
12140,14,1,70,0,0,0
12140,35,1,70,0,0,0
12140,51,1,70,0,0,0
12140,57,1,70,0,0,0
12140,58,1,70,0,0,0
12141,14,1,60,0,0,0
12141,35,1,70,0,0,0
12141,51,1,50,0,0,0
12141,57,1,60,0,0,0
12141,58,1,65,0,0,0
12141,58,2,100,0,0,0
12142,14,1,80,2,0,1
12143,14,1,100,2,0,0
12143,35,1,100,0,0,0
12143,51,1,100,4,0,0
12143,57,1,100,8,0,0
12143,58,1,100,2,0,0
12144,14,1,100,0,0,0
12144,35,1,100,0,0,0
12144,51,1,100,0,0,0
12144,57,1,100,2,0,0
12144,58,1,100,0,0,0
12145,14,1,85,2,0,1
12145,35,1,60,0,0,0
12145,51,1,90,5,0,2
12145,57,1,95,2,0,0
12145,58,1,65,1,0,1
12146,14,1,35,2,0,0
12146,35,1,50,0,0,0
12146,51,1,40,0,0,0
12146,57,1,40,0,0,0
12146,58,1,30,0,0,0
12147,14,1,35,13,0,1
12147,35,1,25,0,0,0
12147,51,1,30,2,0,0
12147,57,1,35,3,0,0
12147,58,1,40,1,0,0
12148,14,1,100,0,0,0
12148,35,1,100,0,0,0
12148,51,1,100,0,0,0
12148,57,1,100,0,0,0
12148,58,1,100,0,0,0
12149,14,1,100,0,0,0
12149,35,1,100,0,0,0
12149,51,1,100,0,0,0
12149,57,1,100,2,0,0
12149,58,1,100,0,0,0
12150,14,1,100,0,0,0
12150,35,1,100,0,0,0
12150,51,1,100,0,0,0
12150,57,1,100,0,0,0
12150,58,1,100,0,0,0
12151,14,1,100,0,0,0
12151,35,1,100,0,0,0
12151,51,1,100,0,0,0
12151,57,1,100,0,0,0
12151,58,1,100,0,0,0
12152,14,1,100,0,0,0
12152,35,1,100,0,0,0
12152,51,1,100,0,0,0
12152,57,1,100,0,0,0
12152,58,1,100,0,0,0
12153,14,1,100,0,0,0
12153,35,1,100,0,0,0
12153,51,1,100,0,0,0
12153,57,1,100,0,0,0
12153,58,1,100,0,0,0
12154,14,1,100,1,0,1
12154,35,1,100,0,0,0
12154,51,1,100,0,0,0
12154,57,1,100,0,0,0
12154,58,1,100,1,0,1
12155,14,1,100,0,0,0
12155,35,1,100,0,0,0
12155,51,1,100,0,0,0
12155,57,1,100,0,0,0
12155,58,1,100,0,0,0
12156,14,1,100,0,0,0
12156,35,1,100,0,0,0
12156,51,1,100,0,0,0
12156,57,1,100,0,0,0
12156,58,1,100,0,0,0
12157,14,1,80,0,0,0
12157,35,1,80,0,0,0
12157,51,1,80,0,0,0
12157,57,1,80,0,0,0
12157,58,1,80,0,0,0
12158,14,1,100,0,0,0
12158,35,1,100,0,0,0
12158,51,1,100,1,0,1
12158,57,1,100,2,0,0
12158,58,1,100,0,0,0
12159,14,1,100,0,0,0
12159,35,1,100,0,0,0
12159,51,1,100,1,0,1
12159,57,1,100,2,0,0
12159,58,1,100,0,0,0
12160,14,1,100,0,0,0
12160,35,1,100,0,0,0
12160,51,1,100,0,1,0
12160,57,1,100,0,0,0
12161,14,1,100,0,0,0
12161,35,1,100,0,0,0
12161,51,1,100,0,0,0
12161,57,1,100,1,0,0
12161,58,1,100,0,0,0
12162,14,1,100,0,0,0
12162,35,1,100,0,0,0
12162,51,1,100,0,0,0
12162,57,1,100,3,0,0
12162,58,1,100,0,0,0
12163,14,1,100,0,0,0
12163,35,1,100,0,0,0
12163,51,1,100,0,0,0
12163,57,1,100,1,1,1
12163,58,1,100,0,0,0
12164,14,1,100,0,0,0
12164,35,1,100,0,0,0
12164,51,1,100,0,0,0
12164,57,1,100,0,0,0
12164,58,1,100,4,0,0
12165,14,1,100,0,0,0
12165,35,1,100,0,0,0
12165,51,1,100,0,0,0
12165,57,1,100,0,0,0
12165,58,1,100,0,0,0
12166,14,1,100,0,0,0
12166,35,1,100,0,0,0
12166,51,1,100,0,0,0
12166,57,1,100,0,0,0
12166,58,1,100,0,0,0
12167,14,1,80,0,0,0
12167,35,1,75,0,0,0
12167,51,1,70,0,0,0
12167,57,1,85,0,0,0
12167,58,1,90,0,0,0
12168,14,1,90,1,0,0
12168,35,1,95,4,1,2
12168,51,1,100,4,0,1
12168,57,1,85,2,0,0
12168,58,1,80,1,0,1
12169,14,1,15,2,0,0
12169,35,1,35,6,0,0
12169,51,1,40,4,0,0
12169,57,1,20,3,1,1
12169,58,1,25,0,0,0
12170,14,1,35,2,0,1
12170,35,1,20,0,0,0
12170,51,1,20,0,0,0
12170,57,1,25,0,0,0
12170,58,1,20,0,0,0
12171,14,1,100,17,0,3
12171,35,1,100,8,0,2
12171,51,1,100,56,0,2
12171,57,1,100,9,7,3
12171,58,1,100,7,0,0
12172,14,1,85,0,1,1
12172,35,1,100,0,0,0
12172,51,1,75,3,0,0
12172,57,1,75,2,1,2
12172,58,1,60,0,0,0
12173,14,1,60,0,0,0
12173,35,1,60,0,0,0
12173,51,1,60,0,0,0
12173,57,1,60,0,0,0
12173,58,1,60,0,0,0
12174,14,1,75,0,0,0
12174,35,1,75,0,0,0
12174,51,1,75,0,0,0
12174,57,1,75,3,0,0
12174,58,1,75,0,0,0
12175,35,1,100,0,0,0
12175,51,1,30,0,0,0
12175,57,1,70,0,0,0
12175,58,1,45,0,0,0
12176,14,1,40,0,0,0
12177,14,1,100,3,1,2
12177,35,1,100,0,0,0
12177,51,1,100,1,0,0
12177,57,1,100,0,0,0
12177,58,1,100,0,0,0
12178,14,1,80,0,0,0
12178,35,1,80,0,0,0
12178,51,1,80,0,0,0
12178,57,1,80,0,0,0
12178,58,1,80,0,0,0
12179,35,1,20,0,0,0
12179,51,1,10,0,0,0
12179,57,1,20,0,0,0
12179,58,1,19,0,0,0
12180,35,1,35,0,0,0
12180,51,1,45,0,0,0
12180,57,1,75,0,0,0
12181,14,1,60,0,0,0
12181,35,1,70,0,0,0
12181,51,1,70,0,0,0
12181,57,1,70,0,0,0
12181,58,1,60,0,0,0
12182,14,1,100,0,0,0
12182,35,1,100,0,0,0
12182,51,1,40,0,0,0
12182,57,1,100,0,0,0
12182,58,1,100,2,0,1
12183,14,1,100,1,3,1
12183,35,1,100,0,0,0
12183,51,1,100,2,4,1
12183,57,1,100,0,0,0
12183,58,1,100,1,0,0
12184,14,1,100,0,0,0
12184,35,1,100,0,0,0
12184,51,1,100,0,1,0
12184,57,1,100,0,0,0
12184,58,1,100,0,0,0
12185,14,1,100,0,0,0
12185,35,1,100,0,0,0
12185,51,1,100,0,0,0
12185,57,1,100,0,0,0
12185,58,1,100,0,0,0
12186,14,1,100,0,0,0
12186,35,1,100,0,0,0
12186,51,1,100,0,0,0
12186,57,1,100,0,0,0
12186,58,1,100,0,0,0
12187,14,1,100,0,0,0
12187,35,1,100,1,0,0
12187,51,1,100,0,0,0
12187,57,1,100,0,0,0
12187,58,1,100,0,0,0
12188,35,1,100,0,0,0
12188,57,1,100,0,0,0
12189,14,1,100,1,1,1
12189,51,1,100,13,0,1
12189,58,1,100,6,0,1
12190,14,1,100,0,0,0
12190,35,1,100,0,0,0
12190,51,1,100,0,0,0
12190,57,1,100,0,0,0
12190,58,1,100,0,0,0
12191,14,1,50,1,0,1
12191,35,1,50,1,0,1
12191,51,1,50,0,0,0
12191,57,1,50,0,0,0
12191,58,1,50,0,0,0
12192,14,1,100,0,0,0
12192,35,1,80,0,0,0
12192,51,1,100,0,0,0
12192,57,1,100,0,0,0
12192,58,1,100,0,0,0
12193,14,1,100,0,0,0
12193,35,1,100,9,0,0
12193,51,1,100,0,0,0
12193,57,1,100,0,0,0
12193,58,1,100,0,0,0
12194,14,1,100,0,0,0
12194,35,1,100,0,0,0
12194,51,1,100,0,0,0
12194,57,1,100,1,0,0
12194,58,1,100,0,0,0
12195,14,1,100,0,0,0
12195,35,1,100,0,0,0
12195,51,1,100,0,0,0
12195,57,1,100,2,0,0
12195,58,1,100,0,0,0
12196,14,1,100,1,0,1
12196,35,1,100,0,0,0
12196,51,1,100,0,0,0
12196,57,1,100,3,0,1
12196,58,1,100,27,0,2
12197,14,1,100,0,0,0
12197,35,1,100,0,0,0
12197,51,1,100,0,0,0
12197,57,1,100,2,0,0
12197,58,1,100,0,0,0
12198,14,1,100,0,0,0
12198,35,1,100,0,0,0
12198,51,1,100,0,0,0
12198,57,1,100,0,0,0
12198,58,1,100,0,0,0
12199,14,1,100,0,0,0
12199,35,1,100,0,0,0
12199,51,1,100,0,0,0
12199,57,1,100,0,0,0
12199,58,1,100,0,0,0
12200,14,1,35,0,0,0
12200,35,1,45,0,0,0
12200,51,1,80,0,0,0
12200,57,1,100,0,0,0
12200,58,1,57,0,0,0
12201,14,1,40,0,1,1
12201,14,2,10,0,0,0
12201,35,1,25,0,0,0
12201,51,1,65,0,0,0
12201,57,1,90,3,0,0
12201,58,1,80,0,4,1
12202,14,1,90,0,0,0
12202,35,1,90,0,1,1
12202,51,1,90,0,0,0
12202,57,1,90,0,0,0
12202,58,1,90,0,0,0
12203,35,1,90,0,0,0
12203,51,1,90,0,0,0
12203,57,1,90,0,0,0
12203,58,1,90,0,0,0
12204,14,1,90,0,0,0
12204,35,1,90,0,0,0
12204,51,1,90,0,0,0
12204,57,1,90,0,0,0
12204,58,1,90,0,0,0
12205,14,1,90,0,0,0
12205,35,1,90,0,0,0
12205,51,1,90,0,0,0
12205,57,1,90,0,0,0
12205,58,1,90,0,0,0
12206,14,1,90,0,0,0
12206,35,1,90,2,0,0
12206,51,1,90,2,0,0
12206,57,1,90,2,0,0
12206,58,1,90,0,0,0
12207,14,1,90,43,1,2
12207,35,1,90,14,0,2
12207,51,1,90,14,0,1
12207,57,1,85,10,0,0
12207,58,1,90,10,0,1
12208,14,1,85,1,0,0
12208,35,1,90,2,0,0
12208,51,1,80,1,0,0
12208,57,1,90,11,0,0
12208,58,1,85,2,0,1
12209,14,1,85,0,0,0
12209,35,1,85,2,0,0
12209,51,1,85,2,0,0
12209,57,1,90,0,0,0
12209,58,1,85,0,0,0
12210,14,1,85,0,0,0
12210,35,1,85,0,0,0
12210,51,1,85,0,0,0
12210,57,1,85,4,0,0
12210,58,1,85,0,0,0
12211,14,1,85,0,0,0
12211,35,1,85,0,0,0
12211,51,1,85,0,0,0
12211,57,1,80,1,0,0
12211,58,1,85,0,0,0
12212,14,1,100,0,0,0
12212,44,1,100,0,0,0
12212,51,1,100,0,0,0
12212,60,1,100,0,0,0
12212,70,1,100,0,0,0
12213,14,1,100,1,0,0
12213,44,1,100,0,0,0
12213,51,1,100,0,1,1
12213,60,1,100,2,0,0
12213,70,1,100,0,0,0
12214,14,1,100,0,0,0
12214,44,1,100,0,0,0
12214,51,1,100,0,2,1
12214,60,1,100,0,0,0
12214,70,1,100,0,0,0
12215,14,1,100,1,0,0
12215,44,1,100,0,0,0
12215,51,1,100,1,0,0
12215,60,1,100,0,0,0
12215,70,1,100,0,0,0
12216,14,1,100,0,1,1
12216,44,1,100,1,0,1
12216,51,1,100,0,1,1
12216,60,1,100,0,0,0
12216,70,1,100,0,0,0
12217,14,1,100,0,0,0
12217,44,1,100,0,0,0
12217,51,1,100,2,0,0
12217,60,1,40,0,0,0
12217,70,1,60,0,0,0
12218,14,1,100,0,0,0
12218,44,1,15,0,0,0
12218,51,1,35,0,0,0
12219,14,1,100,1,0,0
12219,44,1,40,0,0,0
12219,51,1,55,0,0,0
12219,60,1,100,0,0,0
12219,70,1,100,0,0,0
12220,14,1,100,1,0,0
12220,44,1,100,0,0,0
12220,51,1,100,0,0,0
12220,60,1,100,0,0,0
12220,70,1,100,0,0,0
12221,14,1,100,0,0,0
12221,44,1,100,0,0,0
12221,51,1,100,0,0,0
12221,60,1,100,0,0,0
12221,70,1,100,0,0,0
12222,14,1,100,0,0,0
12222,44,1,100,0,0,0
12222,51,1,100,2,0,0
12222,60,1,100,0,0,0
12222,70,1,100,0,0,0
12223,14,1,100,0,0,0
12223,44,1,100,0,0,0
12223,51,1,100,0,0,0
12223,60,1,100,0,0,0
12223,70,1,100,0,0,0
12224,14,1,25,0,0,0
12224,44,1,25,0,0,0
12224,51,1,25,0,0,0
12224,60,1,25,0,0,0
12224,70,1,25,0,0,0
12225,14,1,95,0,0,0
12225,44,1,90,0,0,0
12225,51,1,100,0,0,0
12225,60,1,100,0,0,0
12225,70,1,100,0,0,0
12226,14,1,20,0,0,0
12226,14,2,15,0,0,0
12226,51,1,20,0,0,0
12227,14,1,75,0,0,0
12227,44,1,100,0,0,0
12227,51,1,75,0,0,0
12227,60,1,100,0,0,0
12227,70,1,100,0,0,0
12228,14,1,100,0,0,0
12228,44,1,100,0,0,0
12228,51,1,100,0,0,0
12228,60,1,100,0,0,0
12228,70,1,100,0,0,0
12229,14,1,100,0,0,0
12229,44,1,100,23,0,1
12229,51,1,100,2,0,0
12229,60,1,100,0,0,0
12229,70,1,100,0,0,0
12230,14,1,100,0,0,0
12230,44,1,100,0,0,0
12230,51,1,100,2,0,1
12230,60,1,100,1,0,0
12230,70,1,100,3,0,1
12231,14,1,50,2,0,0
12231,44,1,10,0,0,0
12231,70,1,30,0,0,0
12232,51,1,70,12,0,0
12232,60,1,50,0,0,0
12233,14,1,10,0,0,0
12233,44,1,40,0,0,0
12233,51,1,55,0,0,0
12234,14,1,35,0,0,0
12234,60,1,100,0,0,0
12234,70,1,100,0,0,0
12235,14,1,100,0,1,1
12235,44,1,100,0,0,0
12235,51,1,100,2,0,0
12235,60,1,80,0,0,0
12235,70,1,80,0,0,0
12236,14,1,100,0,0,0
12236,44,1,100,0,0,0
12236,51,1,100,0,0,0
12236,60,1,100,0,0,0
12236,70,1,100,0,0,0
12237,14,1,100,0,0,0
12237,44,1,100,2,0,0
12237,51,1,100,0,0,0
12237,60,1,100,1,0,1
12237,70,1,30,0,0,0
12238,14,1,30,0,0,0
12238,44,1,30,0,0,0
12238,51,1,30,0,0,0
12238,60,1,30,0,0,0
12238,70,1,100,0,0,0
12239,14,1,100,0,0,0
12239,44,1,100,0,0,0
12239,51,1,100,0,0,0
12239,60,1,100,0,0,0
12239,70,1,100,0,0,0
12240,14,1,100,0,0,0
12240,44,1,100,7,0,0
12240,51,1,100,1,0,0
12240,60,1,100,0,0,0
12240,70,1,100,0,0,0
12241,14,1,100,1,0,1
12241,44,1,100,0,0,0
12241,51,1,100,0,0,0
12241,60,1,100,0,1,1
12241,70,1,100,0,0,0
12242,14,1,100,0,0,0
12242,44,1,100,0,0,0
12242,51,1,100,0,1,1
12242,60,1,100,1,2,2
12242,70,1,100,5,0,2
12243,14,1,100,0,0,0
12243,44,1,100,1,0,0
12243,51,1,100,0,1,1
12243,60,1,100,0,0,0
12243,70,1,100,0,0,0
12244,14,1,100,0,0,0
12244,44,1,100,0,0,0
12244,51,1,100,0,0,0
12244,60,1,100,0,0,0
12244,70,1,100,0,0,0
12245,14,1,55,1,0,0
12245,44,1,50,0,0,0
12245,51,1,50,0,1,1
12245,60,1,50,0,0,0
12245,70,1,50,0,0,0
12246,14,1,65,0,0,0
12246,44,1,40,0,0,0
12246,51,1,65,0,0,0
12246,60,1,5,0,0,0
12246,70,1,30,0,0,0
12247,14,1,100,0,0,0
12247,35,1,100,0,0,0
12247,51,1,100,0,0,0
12247,57,1,100,0,0,0
12247,58,1,100,0,0,0
12248,14,1,100,0,0,0
12248,35,1,100,0,0,0
12248,51,1,100,0,0,0
12248,57,1,100,0,0,0
12248,58,1,100,0,0,0
12249,14,1,100,0,0,0
12249,35,1,100,0,0,0
12249,51,1,100,0,0,0
